Jugada Valida
s1,b1,b1,b1,b1,bp1,a11,f2,r1,a21,f2,f2,f2,b2,co2,o2,b3,co3,hi3,a31,a13,co4,hi4,a41,a23,a14,co5,hi5,a33,a24,a15,s6,b6,d6,a43,a34,a25,a16,a44,a35,a26,b7,f7,f7,f7,f7,co7,hi7,a45,a36,a17,w8,a46,a27,a18,f9,co9,hi9,a37,a28,a19,f1,f1,co1,hi1,a47,a38,a29,a11,s2,f2,f2,co2,hi2,a48,a39,a21,a12,co3,o3,b4,co4,hi4,a49,a31,a22,a14,h5,a41,a32,a24,a15,a42,a34,a25,a44,a35,a45,co6,hi6,a16,co7,hi7,a26,a17,b8,s8,f8,b8,s8,p8,ce2,co1,o1,f2,co2,hi2,a12,f3,dp3,o2,o3,ce1,co9,o9,co1,o1,co2,hi2,a12,s3,b3,b3,f3,s3,p3,ce2,s4,b4,s4,f4,s4,p4,b5,co5,hi5,a15,f6,s6,b6,dp6,o5,o6,ce1,b4,f4,s4,f4,s4,p4,co5,hi5,a15,co6,o6,co7,o7,ce2,s7,f7,b7,co7,o7,s8,s8,co8,o8,f9,b9,b9,s9,f9,co9,o9,ce1,co8,hi8,a18,s9,co9,o9,b1,s1,s1,bg1,a28,a11,f2,s2,s2,p2,co3,o3,ce2,co1,hi1,a11,b2,f2,f2,f2,co2,o2,f3,w3,a21,a13,f4,f4,co4,o4,s5,b5,s5,r1,a31,s5,s5,s5,p5,ce1,co4,o4,co5,hi5,a15,f6,co6,o6,f7,s7,s7,p7,ce2,f6,f6,f6,f6,s6,p6,s7,f7,s7,p7,s8,s8,f8,co8,o8,ce1,b8,bg8,a18,s9,b9,s9,s9,p9,s1,b1,dp1,o8,o1,ce2,s9,co9,o9,f1,s1,b1,s1,p1,b2,co2,o2,ce1,co2,o2,s3,b3,s3,f3,b3,co3,o3,s4,co4,o4,ce2,f3,co3,o3,f4,s4,co4,o4,f5,co5,o5,ce1,s5,f5,b5,co5,hi5,a15,f6,f6,dp6,o5,o6,s7,co7,hi7,a17,h8,a27,a18,a37,a28,a47,a38,a48,s9,f9,f9,b9,f9,co9,hi9,a19,co1,o1,ce2,s6,b6,s6,s6,p6,f7,b7,co7,o7,f8,co8,o8,ce1,s2,s2,co2,o2,co3,hi3,a13,b4,s4,b4,b4,b4,bp4,a23,a14,b5,co5,o5,f6,b6,b6,f6,b6,co6,o6,ce2,co9,o9,f1,f1,co1,hi1,a11,s2,s2,f2,r1,a21,f2,r1,a31,co2,o2,r1,a41,f3,b3,f3,b3,s3,p3,ce1,ff1.

Historial

1). 	 strike   	1 	Yankees
2). 	 1 bola   	1 	Yankees
3). 	 2 bola   	1 	Yankees
4). 	 3 bola   	1 	Yankees
5). 	 4 bola   	1 	Yankees
6). 	 base por bolas   	1 	Yankees
7). 	 Movimiento a 1er. base   	1 	Yankees
8). 	 foul   	2 	Yankees
9). 	 robo de base   	1 	Yankees
10). 	 Movimiento a 2da. base   	1 	Yankees
11). 	 foul   	2 	Yankees
12). 	 foul   	2 	Yankees
13). 	 foul   	2 	Yankees
14). 	 1 bola   	2 	Yankees
15). 	 Conctato a pelota   	2 	Yankees
16). 	 out   	2 	Yankees
17). 	 1 bola   	3 	Yankees
18). 	 Conctato a pelota   	3 	Yankees
19). 	 hit   	3 	Yankees
20). 	 Movimiento a 3er. base   	1 	Yankees
21). 	 Movimiento a 1er. base   	3 	Yankees
22). 	 Conctato a pelota   	4 	Yankees
23). 	 hit   	4 	Yankees
24). 	 Movimiento a home   	1 	Yankees
25). 	 Movimiento a 2da. base   	3 	Yankees
26). 	 Movimiento a 1er. base   	4 	Yankees
27). 	 Conctato a pelota   	5 	Yankees
28). 	 hit   	5 	Yankees
29). 	 Movimiento a 3er. base   	3 	Yankees
30). 	 Movimiento a 2da. base   	4 	Yankees
31). 	 Movimiento a 1er. base   	5 	Yankees
32). 	 strike   	6 	Yankees
33). 	 1 bola   	6 	Yankees
34). 	 doblete   	6 	Yankees
35). 	 Movimiento a home   	3 	Yankees
36). 	 Movimiento a 3er. base   	4 	Yankees
37). 	 Movimiento a 2da. base   	5 	Yankees
38). 	 Movimiento a 1er. base   	6 	Yankees
39). 	 Movimiento a home   	4 	Yankees
40). 	 Movimiento a 3er. base   	5 	Yankees
41). 	 Movimiento a 2da. base   	6 	Yankees
42). 	 1 bola   	7 	Yankees
43). 	 foul   	7 	Yankees
44). 	 foul   	7 	Yankees
45). 	 foul   	7 	Yankees
46). 	 foul   	7 	Yankees
47). 	 Conctato a pelota   	7 	Yankees
48). 	 hit   	7 	Yankees
49). 	 Movimiento a home   	5 	Yankees
50). 	 Movimiento a 3er. base   	6 	Yankees
51). 	 Movimiento a 1er. base   	7 	Yankees
52). 	 wild pitch   	8 	Yankees
53). 	 Movimiento a home   	6 	Yankees
54). 	 Movimiento a 2da. base   	7 	Yankees
55). 	 Movimiento a 1er. base   	8 	Yankees
56). 	 foul   	9 	Yankees
57). 	 Conctato a pelota   	9 	Yankees
58). 	 hit   	9 	Yankees
59). 	 Movimiento a 3er. base   	7 	Yankees
60). 	 Movimiento a 2da. base   	8 	Yankees
61). 	 Movimiento a 1er. base   	9 	Yankees
62). 	 foul   	1 	Yankees
63). 	 foul   	1 	Yankees
64). 	 Conctato a pelota   	1 	Yankees
65). 	 hit   	1 	Yankees
66). 	 Movimiento a home   	7 	Yankees
67). 	 Movimiento a 3er. base   	8 	Yankees
68). 	 Movimiento a 2da. base   	9 	Yankees
69). 	 Movimiento a 1er. base   	1 	Yankees
70). 	 strike   	2 	Yankees
71). 	 foul   	2 	Yankees
72). 	 foul   	2 	Yankees
73). 	 Conctato a pelota   	2 	Yankees
74). 	 hit   	2 	Yankees
75). 	 Movimiento a home   	8 	Yankees
76). 	 Movimiento a 3er. base   	9 	Yankees
77). 	 Movimiento a 2da. base   	1 	Yankees
78). 	 Movimiento a 1er. base   	2 	Yankees
79). 	 Conctato a pelota   	3 	Yankees
80). 	 out   	3 	Yankees
81). 	 1 bola   	4 	Yankees
82). 	 Conctato a pelota   	4 	Yankees
83). 	 hit   	4 	Yankees
84). 	 Movimiento a home   	9 	Yankees
85). 	 Movimiento a 3er. base   	1 	Yankees
86). 	 Movimiento a 2da. base   	2 	Yankees
87). 	 Movimiento a 1er. base   	4 	Yankees
88). 	 home run   	5 	Yankees
89). 	 Movimiento a home   	1 	Yankees
90). 	 Movimiento a 3er. base   	2 	Yankees
91). 	 Movimiento a 2da. base   	4 	Yankees
92). 	 Movimiento a 1er. base   	5 	Yankees
93). 	 Movimiento a home   	2 	Yankees
94). 	 Movimiento a 3er. base   	4 	Yankees
95). 	 Movimiento a 2da. base   	5 	Yankees
96). 	 Movimiento a home   	4 	Yankees
97). 	 Movimiento a 3er. base   	5 	Yankees
98). 	 Movimiento a home   	5 	Yankees
99). 	 Conctato a pelota   	6 	Yankees
100). 	 hit   	6 	Yankees
101). 	 Movimiento a 1er. base   	6 	Yankees
102). 	 Conctato a pelota   	7 	Yankees
103). 	 hit   	7 	Yankees
104). 	 Movimiento a 2da. base   	6 	Yankees
105). 	 Movimiento a 1er. base   	7 	Yankees
106). 	 1 bola   	8 	Yankees
107). 	 strike   	8 	Yankees
108). 	 foul   	8 	Yankees
109). 	 2 bola   	8 	Yankees
110). 	 strike   	8 	Yankees
111). 	 ponche   	8 	Yankees
112). 	 Cambio de juego   	2 	Yankees
113). 	 Conctato a pelota   	1 	Indios
114). 	 out   	1 	Indios
115). 	 foul   	2 	Indios
116). 	 Conctato a pelota   	2 	Indios
117). 	 hit   	2 	Indios
118). 	 Movimiento a 1er. base   	2 	Indios
119). 	 foul   	3 	Indios
120). 	 doble play   	3 	Indios
121). 	 out   	2 	Indios
122). 	 out   	3 	Indios
123). 	 Cambio de juego   	1 	Indios
124). 	 Conctato a pelota   	9 	Yankees
125). 	 out   	9 	Yankees
126). 	 Conctato a pelota   	1 	Yankees
127). 	 out   	1 	Yankees
128). 	 Conctato a pelota   	2 	Yankees
129). 	 hit   	2 	Yankees
130). 	 Movimiento a 1er. base   	2 	Yankees
131). 	 strike   	3 	Yankees
132). 	 1 bola   	3 	Yankees
133). 	 2 bola   	3 	Yankees
134). 	 foul   	3 	Yankees
135). 	 strike   	3 	Yankees
136). 	 ponche   	3 	Yankees
137). 	 Cambio de juego   	2 	Yankees
138). 	 strike   	4 	Indios
139). 	 1 bola   	4 	Indios
140). 	 strike   	4 	Indios
141). 	 foul   	4 	Indios
142). 	 strike   	4 	Indios
143). 	 ponche   	4 	Indios
144). 	 1 bola   	5 	Indios
145). 	 Conctato a pelota   	5 	Indios
146). 	 hit   	5 	Indios
147). 	 Movimiento a 1er. base   	5 	Indios
148). 	 foul   	6 	Indios
149). 	 strike   	6 	Indios
150). 	 1 bola   	6 	Indios
151). 	 doble play   	6 	Indios
152). 	 out   	5 	Indios
153). 	 out   	6 	Indios
154). 	 Cambio de juego   	1 	Indios
155). 	 1 bola   	4 	Yankees
156). 	 foul   	4 	Yankees
157). 	 strike   	4 	Yankees
158). 	 foul   	4 	Yankees
159). 	 strike   	4 	Yankees
160). 	 ponche   	4 	Yankees
161). 	 Conctato a pelota   	5 	Yankees
162). 	 hit   	5 	Yankees
163). 	 Movimiento a 1er. base   	5 	Yankees
164). 	 Conctato a pelota   	6 	Yankees
165). 	 out   	6 	Yankees
166). 	 Conctato a pelota   	7 	Yankees
167). 	 out   	7 	Yankees
168). 	 Cambio de juego   	2 	Yankees
169). 	 strike   	7 	Indios
170). 	 foul   	7 	Indios
171). 	 1 bola   	7 	Indios
172). 	 Conctato a pelota   	7 	Indios
173). 	 out   	7 	Indios
174). 	 strike   	8 	Indios
175). 	 strike   	8 	Indios
176). 	 Conctato a pelota   	8 	Indios
177). 	 out   	8 	Indios
178). 	 foul   	9 	Indios
179). 	 1 bola   	9 	Indios
180). 	 2 bola   	9 	Indios
181). 	 strike   	9 	Indios
182). 	 foul   	9 	Indios
183). 	 Conctato a pelota   	9 	Indios
184). 	 out   	9 	Indios
185). 	 Cambio de juego   	1 	Indios
186). 	 Conctato a pelota   	8 	Yankees
187). 	 hit   	8 	Yankees
