280). 	 Movimiento a 1er. base   	1 	Indios
281). 	 foul   	2 	Indios
282). 	 strike   	2 	Indios
283). 	 strike   	2 	Indios
284). 	 ponche   	2 	Indios
285). 	 foul   	3 	Indios
286). 	 foul   	3 	Indios
287). 	 foul   	3 	Indios
288). 	 foul   	3 	Indios
289). 	 Conctato a pelota   	3 	Indios
290). 	 out   	3 	Indios
291). 	 foul   	4 	Indios
292). 	 Conctato a pelota   	4 	Indios
293). 	 hit   	4 	Indios
294). 	 Movimiento a 2da. base   	1 	Indios
295). 	 Movimiento a 1er. base   	4 	Indios
296). 	 strike   	5 	Indios
297). 	 Conctato a pelota   	5 	Indios
298). 	 hit   	5 	Indios
299). 	 Movimiento a 3er. base   	1 	Indios
300). 	 Movimiento a 2da. base   	4 	Indios
301). 	 Movimiento a 1er. base   	5 	Indios
302). 	 1 bola   	6 	Indios
303). 	 2 bola   	6 	Indios
304). 	 Conctato a pelota   	6 	Indios
305). 	 hit   	6 	Indios
306). 	 Movimiento a home   	1 	Indios
307). 	 Movimiento a 3er. base   	4 	Indios
308). 	 Movimiento a 2da. base   	5 	Indios
309). 	 Movimiento a 1er. base   	6 	Indios
310). 	 doblete   	7 	Indios
311). 	 Movimiento a home   	4 	Indios
312). 	 Movimiento a 3er. base   	5 	Indios
313). 	 Movimiento a 2da. base   	6 	Indios
314). 	 Movimiento a 1er. base   	7 	Indios
315). 	 Movimiento a home   	5 	Indios
316). 	 Movimiento a 3er. base   	6 	Indios
317). 	 Movimiento a 2da. base   	7 	Indios
318). 	 1 bola   	8 	Indios
319). 	 Conctato a pelota   	8 	Indios
320). 	 out   	8 	Indios
321). 	 Cambio de juego   	1 	Indios
322). 	 Conctato a pelota   	4 	Yankees
323). 	 out   	4 	Yankees
324). 	 strike   	5 	Yankees
325). 	 Conctato a pelota   	5 	Yankees
326). 	 out   	5 	Yankees
327). 	 1 bola   	6 	Yankees
328). 	 2 bola   	6 	Yankees
329). 	 3 bola   	6 	Yankees
330). 	 foul   	6 	Yankees
331). 	 strike   	6 	Yankees
332). 	 Conctato a pelota   	6 	Yankees
333). 	 out   	6 	Yankees
334). 	 Cambio de juego   	2 	Yankees
335). 	 1 bola   	9 	Indios
336). 	 foul   	9 	Indios
337). 	 foul   	9 	Indios
338). 	 Conctato a pelota   	9 	Indios
339). 	 out   	9 	Indios
340). 	 Conctato a pelota   	1 	Indios
341). 	 out   	1 	Indios
342). 	 1 bola   	2 	Indios
343). 	 strike   	2 	Indios
344). 	 bok   	2 	Indios
345). 	 Movimiento a 1er. base   	2 	Indios
346). 	 foul   	3 	Indios
347). 	 1 bola   	3 	Indios
348). 	 foul   	3 	Indios
349). 	 2 bola   	3 	Indios
350). 	 robo de base   	2 	Indios
351). 	 Movimiento a 2da. base   	2 	Indios
352). 	 foul   	3 	Indios
353). 	 robo de base   	2 	Indios
354). 	 Movimiento a 3er. base   	2 	Indios
355). 	 1 bola   	3 	Indios
356). 	 robo de base   	2 	Indios
357). 	 Movimiento a home   	2 	Indios
358). 	 strike   	3 	Indios
359). 	 foul   	3 	Indios
360). 	 1 bola   	3 	Indios
361). 	 home run   	3 	Indios
362). 	 Movimiento a 1er. base   	3 	Indios
363). 	 Movimiento a 2da. base   	3 	Indios
364). 	 Movimiento a 3er. base   	3 	Indios
365). 	 Movimiento a home   	3 	Indios
366). 	 foul   	4 	Indios
367). 	 strike   	4 	Indios
368). 	 strike   	4 	Indios
369). 	 ponche   	4 	Indios
370). 	 Cambio de juego   	1 	Indios
371). 	 1 bola   	7 	Yankees
372). 	 2 bola   	7 	Yankees
373). 	 3 bola   	7 	Yankees
374). 	 strike   	7 	Yankees
375). 	 foul   	7 	Yankees
376). 	 strike   	7 	Yankees
377). 	 ponche   	7 	Yankees
378). 	 1 bola   	8 	Yankees
379). 	 foul   	8 	Yankees
380). 	 2 bola   	8 	Yankees
381). 	 base por golpe   	8 	Yankees
382). 	 Movimiento a 1er. base   	8 	Yankees
383). 	 foul   	9 	Yankees
384). 	 strike   	9 	Yankees
385). 	 Conctato a pelota   	9 	Yankees
386). 	 out   	9 	Yankees
387). 	 Conctato a pelota   	1 	Yankees
388). 	 hit   	1 	Yankees
389). 	 Movimiento a 2da. base   	8 	Yankees
390). 	 Movimiento a 1er. base   	1 	Yankees
391). 	 doblete   	2 	Yankees
392). 	 Movimiento a 3er. base   	8 	Yankees
393). 	 Movimiento a 2da. base   	1 	Yankees
394). 	 Movimiento a 1er. base   	2 	Yankees
395). 	 Movimiento a home   	8 	Yankees
396). 	 Movimiento a 3er. base   	1 	Yankees
397). 	 Movimiento a 2da. base   	2 	Yankees
398). 	 1 bola   	3 	Yankees
399). 	 foul   	3 	Yankees
400). 	 strike   	3 	Yankees
401). 	 2 bola   	3 	Yankees
402). 	 Conctato a pelota   	3 	Yankees
403). 	 out   	3 	Yankees
404). 	 Cambio de juego   	2 	Yankees
405). 	 Fin de juego   	2 	Indios

Rank antes del partido   	Rank del Partido   	Yankess

1).	 0.136   	1.558 	Yankees
2).	 0.200   	4.333 	Yankees
3).	 0.286   	4.957 	Yankees
4).	 0.297   	3.638 	Yankees
5).	 0.231   	4.341 	Yankees
6).	 0.269   	3.542 	Yankees
7).	 0.288   	4.452 	Yankees
8).	 0.289   	4.335 	Yankees
9).	 0.309   	4.764 	Yankees

Rank antes del partido   	Rank del Partido   	Indios

1).	 0.400   	8.567 	Indios
2).	 0.313   	5.164 	Indios
3).	 0.280   	7.082 	Indios
4).	 0.292   	5.037 	Indios
5).	 0.169   	3.162 	Indios
6).	 0.275   	3.598 	Indios
7).	 0.225   	2.709 	Indios
8).	 0.261   	3.088 	Indios
9).	 0.231   	2.714 	Indios

 Costo parcial por cada carrera de ambos equipos: 

 Carrera de los Yankees: 
Carrera # 1. costo 20.541667
Carrera # 2. costo 6.083333
Carrera # 3. costo 18.333333

 Carrera de los Indios: 
Carrera # 1. costo 5.625000
Carrera # 2. costo 1.583333
Carrera # 3. costo 9.291667
Carrera # 4. costo 1.750000
Carrera # 5. costo 6.541667
Carrera # 6. costo 10.791667
Carrera # 7. costo 2.083333
Carrera # 8. costo 19.416667
Carrera # 9. costo 2.333333
Carrera # 10. costo 1.750000
Carrera # 11. costo 15.416667
Carrera # 12. costo 4.833333

 Costo global del partido: 288.416667

Marcador 3 12  , entrada# 9
